Date,Open,High,Low,Close,Adj Close,Volume
2015-09-04,23.290001,23.379200,22.549200,22.696501,21.823769,9443703
2015-09-07,22.941900,23.084700,22.683100,22.776800,21.900978,3496900
2015-09-08,23.040100,23.722799,22.973101,23.419399,22.518871,7650539
2015-09-09,24.017401,24.124500,23.446199,23.446199,22.544640,7016004
2015-09-10,23.249800,23.495300,22.906200,23.089199,22.201365,6556090
2015-09-11,23.138300,23.138300,22.763399,22.879400,21.999634,4877778
2015-09-14,22.852600,23.187300,22.638399,22.990999,22.106941,6339081
2015-09-15,23.062401,23.517599,22.852600,23.365801,22.467331,6090532
2015-09-16,23.513100,23.584499,23.062401,23.196301,22.304350,8697433
2015-09-17,23.383699,23.691601,23.276600,23.526501,22.621851,7879572
2015-09-18,23.223000,23.236401,22.277000,22.482300,21.617804,20250710
2015-09-21,22.384100,22.901699,22.312700,22.714300,21.840883,5441870
2015-09-22,22.799101,23.004400,21.978001,22.027100,21.180105,10356417
2015-09-23,21.955700,22.294800,21.857500,21.857500,21.017029,5826542
2015-09-24,21.857500,22.027100,21.420200,21.580799,20.750967,9133749
2015-09-25,21.928900,22.160999,21.826300,22.022600,21.175779,6575132
2015-09-28,21.875401,22.022600,20.960501,20.991800,20.184618,9546496
2015-09-29,20.683901,21.116699,20.483000,20.982800,20.175964,9320581
2015-09-30,21.433599,21.701300,21.344299,21.482700,20.656641,6981837
2015-10-01,21.875401,21.875401,20.987301,21.107800,20.296156,7535775
2015-10-02,21.259501,21.754900,21.036400,21.241699,20.424908,9481657
2015-10-05,21.870899,22.446600,21.772699,22.348400,21.489052,9471523
2015-10-06,22.393000,22.593800,22.080601,22.504601,21.639246,6019988
2015-10-07,22.660801,23.165001,22.540300,22.741100,21.866653,6565078
2015-10-08,22.116301,23.450600,21.920000,22.339500,21.480495,18327021
2015-10-09,22.660801,23.316799,22.504601,23.111500,22.222809,9168396
2015-10-12,23.098101,23.459600,22.808001,22.973101,22.089731,4883356
2015-10-13,22.785700,22.892799,22.321600,22.745501,21.870884,6131095
2015-10-14,22.620600,22.941900,22.415300,22.518000,21.652130,4815742
2015-10-15,22.669701,22.865999,22.544701,22.776800,21.900978,4815325
2015-10-16,23.008801,23.303400,22.955299,23.174000,22.282906,7503734
2015-10-19,23.472900,24.137899,23.472900,24.030800,23.106760,10255630
2015-10-20,24.030800,24.062000,23.486300,23.696100,22.784931,5205951
2015-10-21,23.691601,23.888000,23.290001,23.678200,22.767719,4718344
2015-10-22,23.580000,24.298500,23.464001,24.258301,23.325514,8214933
2015-10-23,24.512699,24.967899,24.289600,24.771500,23.818977,9815438
2015-10-26,24.588600,24.588600,24.155701,24.432400,23.492918,7127795
2015-10-27,24.410101,24.758200,24.347601,24.419001,23.480034,5758739
2015-10-28,24.454700,24.539499,24.093201,24.521601,23.578688,5582619
2015-10-29,24.124500,24.874201,22.518000,22.834801,21.956751,18457716
2015-10-30,22.602699,22.741100,22.254700,22.732201,21.858093,8558701
2015-11-02,22.473301,23.312300,22.473301,23.062401,22.175598,8117457
2015-11-03,23.205200,23.379200,22.888300,23.062401,22.175598,4910173
2015-11-04,23.187300,23.245399,22.687500,22.723200,21.849440,6580576
2015-11-05,22.852600,22.982100,22.455500,22.535801,21.669249,5623532
2015-11-06,22.616100,23.066900,22.500099,22.897301,22.016848,7346606
2015-11-09,22.924000,23.124901,22.562599,22.611700,21.742228,4562183
2015-11-10,22.651800,22.727699,22.134199,22.232401,21.377514,6863718
2015-11-11,22.303801,22.384100,21.906601,22.098499,21.248760,5688673
2015-11-12,22.044901,22.214500,21.536200,21.634399,20.802507,5585311
2015-11-13,21.420200,21.585300,21.054199,21.264000,20.446350,7926151
2015-11-16,20.987301,21.281799,20.987301,21.121201,20.309042,4429900
2015-11-17,21.335400,21.540701,21.143499,21.478201,20.652315,5557027
2015-11-18,21.420200,21.817301,21.397900,21.759300,20.922606,6146123
2015-11-19,21.960100,22.263599,21.866400,22.027100,21.180105,5210122
2015-11-20,22.080601,22.098499,21.696899,21.781601,20.944050,6543210
2015-11-23,21.786100,21.933399,21.469299,21.554100,20.725294,4376428
2015-11-24,21.375500,21.415701,20.987301,21.152399,20.339041,7294834
2015-11-25,21.205999,21.540701,20.857901,21.438000,20.613659,6248047
2015-11-26,21.415701,21.772699,21.304100,21.625500,20.793947,4642037
2015-11-27,21.536200,21.661200,21.339800,21.415701,20.592218,4021360
2015-11-30,21.420200,21.853001,21.295200,21.692400,20.858278,5814651
2015-12-01,21.812901,22.018200,21.741501,21.830700,20.991259,5613155
2015-12-02,21.897699,21.973499,21.496000,21.540701,20.712412,4849583
2015-12-03,21.504999,21.995800,20.915899,20.915899,20.111635,11538091
2015-12-04,20.884701,21.085501,20.536600,20.706200,19.909998,7927176
2015-12-07,20.929300,20.965000,20.558901,20.670500,19.875669,4711393
2015-12-08,20.625799,20.666000,19.943100,20.077000,19.304991,10176069
2015-12-09,20.121599,20.273300,19.706600,19.929701,19.163359,7002139
2015-12-10,19.818100,20.099300,19.635201,19.836000,19.073261,5682521
2015-12-11,19.684200,19.889500,18.867599,18.956900,18.227962,12139292
2015-12-14,19.077299,19.287100,18.461500,18.537399,17.824594,10267378
2015-12-15,18.742701,19.229099,18.742701,19.099701,18.365273,8967629
2015-12-16,19.144300,19.300501,18.912201,19.126400,18.390947,6638281
2015-12-17,19.545900,19.804701,19.407600,19.523600,18.772873,10847949
2015-12-18,19.371901,19.639601,19.188900,19.412001,18.665564,24967588
2015-12-21,19.233500,19.675301,19.148701,19.211201,18.472486,7043397
2015-12-22,19.389700,19.523600,19.050600,19.238001,18.498255,5513879
2015-12-23,19.412001,19.965401,19.412001,19.916300,19.150471,7137157
2015-12-25,19.916300,19.916300,19.916300,19.916300,19.150471,0
2015-12-28,19.902901,20.072500,19.728901,19.795799,19.034605,2786342
2015-12-29,19.992201,20.402700,19.992201,20.282200,19.502302,5292754
2015-12-30,20.313499,20.349199,20.103701,20.103701,19.330667,2659495
2016-01-04,19.545900,19.702101,18.970200,19.144300,18.408155,10874965
2016-01-05,19.715500,19.724400,19.135401,19.452200,18.704218,7489150
2016-01-06,19.336201,19.537001,19.099701,19.291500,18.549698,7130077
2016-01-07,18.867599,19.014900,18.408001,18.876499,18.150654,11562341
2016-01-08,18.903299,19.126400,18.265200,18.265200,17.562860,8803404
2016-01-11,18.149099,18.805099,18.149099,18.479401,17.768824,8905912
2016-01-12,18.577499,19.037201,18.448099,18.756001,18.034790,7081250
2016-01-13,18.947901,19.260300,18.532900,18.648899,17.931805,6785052
2016-01-14,18.327600,18.367800,17.569000,17.854601,17.168049,15700992
2016-01-15,17.841200,17.966200,17.011200,17.118299,16.460060,12560094
2016-01-18,17.024599,17.216499,16.462299,16.556000,15.919384,11449086
2016-01-19,17.020100,17.238800,16.761299,16.832701,16.185446,7935436
2016-01-20,16.332899,16.511400,15.717100,15.815200,15.207068,13066893
2016-01-21,15.172600,15.373400,14.306900,15.284200,14.696486,28278920
2016-01-22,15.583200,15.913400,15.373400,15.690300,15.086972,14548337
2016-01-25,15.859900,15.859900,14.726400,14.824500,14.254463,13818236
2016-01-26,14.574600,15.297600,14.257800,15.279700,14.692161,13431143
2016-01-27,15.297600,15.328800,14.985200,15.266300,14.679276,8139984
2016-01-28,15.038700,15.266300,14.351500,14.436300,13.881191,15320486
2016-01-29,14.721900,14.766500,14.253300,14.637100,14.074270,14981327
2016-02-01,14.721900,14.820100,14.494300,14.565700,14.005614,12979470
2016-02-02,14.516600,14.516600,13.941000,13.999000,13.460706,16426748
2016-02-03,13.833900,13.833900,13.039500,13.155600,12.649736,21655760
2016-02-04,13.432200,13.708900,13.128800,13.521500,13.001567,16876895
2016-02-05,13.494700,13.878500,13.307300,13.628600,13.104548,15612484
2016-02-08,13.700000,13.717800,12.017600,12.334500,11.860210,25800026
2016-02-09,12.584400,12.999400,11.629400,11.807900,11.353859,25952097
2016-02-10,12.307700,13.771400,12.048800,13.012800,12.512428,32044994
2016-02-11,12.758400,12.758400,11.723100,12.214000,11.744344,28154950
2016-02-12,12.521900,13.731200,12.437100,13.655400,13.130318,31092656
2016-02-15,14.311400,14.324700,13.418800,13.615200,13.091664,18397090
2016-02-16,13.717800,13.726800,12.771800,13.579500,13.057337,16985671
2016-02-17,13.548300,14.521100,13.418800,14.440800,13.885517,16039569
2016-02-18,14.538900,14.547900,13.735700,13.842800,13.310512,15208585
2016-02-19,13.762500,14.057000,13.374200,13.566100,13.044453,15485949
2016-02-22,13.668700,14.141800,13.628600,14.101600,13.559360,11725910
2016-02-23,13.985600,14.150700,13.561600,13.584000,13.061663,12509751
2016-02-24,13.543800,13.628600,13.003800,13.070800,12.568197,12706368
2016-02-25,13.280500,13.588400,13.191300,13.423300,12.907143,12043774
2016-02-26,13.606300,14.271200,13.588400,14.199800,13.653785,11515976
2016-02-29,14.021300,14.280100,13.704400,14.266700,13.718112,9957492
2016-03-01,14.199800,14.601400,14.061500,14.583600,14.022826,8674293
2016-03-02,14.726400,15.413600,14.699600,15.333300,14.743698,13822546
2016-03-03,15.449300,15.971400,15.288600,15.743800,15.138414,12688841
2016-03-04,15.886600,16.141001,15.721500,16.078501,15.460245,13848314
2016-03-07,15.975900,16.060699,15.342200,15.833100,15.224280,9633730
2016-03-08,15.538600,15.917900,15.342200,15.498400,14.902451,10473643
2016-03-09,15.440400,15.766100,15.221700,15.369000,14.778026,9383537
2016-03-10,15.382400,16.645300,15.199400,15.235100,14.649275,27087520
2016-03-11,15.543000,16.404301,15.529600,16.368601,15.739189,18173463
2016-03-14,16.618500,16.810400,16.408701,16.538200,15.902268,12963521
2016-03-15,16.422100,16.515800,15.980300,16.109800,15.490340,11014044
2016-03-16,16.163300,16.207899,15.114600,15.395800,14.803796,19573040
2016-03-17,15.574300,15.610000,14.494300,15.083400,14.503407,16002429
2016-03-18,15.136900,15.493900,14.744200,15.239600,14.653602,19169940
2016-03-21,15.123500,15.592100,14.945000,15.096800,14.516293,8668177
2016-03-22,14.922700,14.922700,14.516600,14.909300,14.336003,10304456
2016-03-23,14.989700,15.110100,14.356000,14.480900,13.924075,11102501
2016-03-24,14.351500,14.454200,13.860600,13.936500,13.400609,11254260
2016-03-29,14.030200,14.213200,13.525900,13.713400,13.186088,8549933
2016-03-30,13.842800,14.021300,13.512600,13.525900,13.005797,11945182
2016-03-31,13.441200,13.521500,13.177900,13.343000,12.829931,12659339
2016-04-01,13.160000,13.717800,13.079700,13.307300,12.795604,11958530
2016-04-04,13.267100,13.414400,13.052900,13.209100,12.701180,9900721
2016-04-05,12.941400,12.950300,12.526300,12.539700,12.057519,12055088
2016-04-06,12.584400,12.901200,12.463900,12.642400,12.156270,13405849
2016-04-07,12.673600,12.709300,12.205000,12.267500,11.795786,11903738
2016-04-08,12.245200,12.620100,12.245200,12.486200,12.006078,11331778
2016-04-11,12.495100,12.811900,12.338900,12.495100,12.014634,11724513
2016-04-12,12.584400,12.678100,12.155900,12.477300,11.997519,13892224
2016-04-13,12.709300,13.713400,12.678100,13.713400,13.186088,21256711
2016-04-14,13.744600,13.941000,13.459000,13.758000,13.228973,13402811
2016-04-15,13.655400,13.726800,13.441200,13.700000,13.173203,7766527
2016-04-18,13.432200,14.012400,13.307300,13.945400,13.409167,9695624
2016-04-19,14.061500,14.298000,13.905300,13.958800,13.422052,10816854
2016-04-20,13.945400,14.726400,13.860600,14.672800,14.108598,13619964
2016-04-21,14.739800,15.181500,14.677300,14.918300,14.344657,13037300
2016-04-22,14.860200,15.136900,14.797800,14.994100,14.417542,8376534
2016-04-25,15.007500,15.087800,14.244400,14.347100,13.795421,10824361
2016-04-26,14.396100,14.851300,14.271200,14.672800,14.108598,9579453
2016-04-27,14.708500,15.034300,14.681700,14.904900,14.331772,8968625
2016-04-28,15.083400,15.654600,14.927200,15.493900,14.898124,15189815
2016-04-29,15.306500,15.342200,14.699600,14.699600,14.134367,12655909
2016-05-02,14.788800,14.811200,14.137300,14.306900,13.756766,8756998
2016-05-03,14.204300,14.204300,13.387600,13.409900,12.894258,14419132
2016-05-04,13.454500,13.650900,13.186800,13.338500,12.825603,11759402
2016-05-05,13.418800,13.432200,12.981500,13.057400,12.555312,8634936
2016-05-06,12.950300,13.285000,12.704800,13.155600,12.649736,12954854
2016-05-09,13.298400,13.481300,13.021700,13.075200,12.572429,8311534
2016-05-10,13.218000,13.646400,13.218000,13.392100,12.877143,9342653
2016-05-11,13.325100,13.436700,12.977100,13.137700,12.632524,9108105
2016-05-12,13.026100,13.409900,12.896700,12.959200,12.460889,8399280
2016-05-13,12.914600,13.222500,12.736100,13.097500,12.593871,8038994
2016-05-17,12.896700,13.356400,12.736100,12.861000,12.366465,12990042
2016-05-18,12.785200,13.182300,12.646800,13.160000,12.653968,10404617
2016-05-19,13.343000,13.691100,13.244800,13.334100,12.821373,11690629
2016-05-20,13.494700,13.615200,13.351900,13.508100,12.988682,8306463
2016-05-23,13.548300,13.686600,13.271600,13.530400,13.010125,7578969
2016-05-24,13.329600,13.909700,13.271600,13.887400,13.353396,8445314
2016-05-25,14.057000,14.503200,14.039100,14.364900,13.812536,13025216
2016-05-26,14.280100,14.547900,14.043600,14.449700,13.894076,9346974
2016-05-27,14.373800,14.663900,14.338100,14.534500,13.975615,7497326
2016-05-30,14.556800,14.699600,14.552300,14.623700,14.061385,3484619
2016-05-31,14.614800,14.717400,14.302400,14.329200,13.778209,8587435
2016-06-01,14.199800,14.262300,13.726800,13.963300,13.426379,10286272
2016-06-02,13.914200,14.387200,13.860600,13.918700,13.383494,10164520
2016-06-03,14.021300,14.074800,13.298400,13.387600,12.872815,12915993
2016-06-06,13.369800,13.557200,13.209100,13.432200,12.915702,7457262
2016-06-07,13.579500,13.954400,13.579500,13.628600,13.104548,11545866
2016-06-08,13.601800,13.619700,13.329600,13.383100,12.868488,7496061
2016-06-09,13.311700,13.351900,13.102000,13.146600,12.641082,8937317
2016-06-10,13.048500,13.048500,12.468300,12.526300,12.044635,14496596
2016-06-13,12.330000,12.401400,12.026500,12.093500,11.628477,14477362
2016-06-14,11.959600,12.155900,11.709700,11.745400,11.293763,15321930
2016-06-15,11.928400,12.205000,11.696300,11.857000,11.401071,17200692
2016-06-16,11.558000,11.647200,11.321500,11.598100,11.152125,17580923
2016-06-17,11.821300,12.325500,11.816800,12.205000,11.735690,23746067
2016-06-20,12.727200,13.052900,12.673600,12.923500,12.426562,17449495
2016-06-21,12.941400,13.285000,12.896700,13.209100,12.701180,12350953
2016-06-22,13.307300,13.628600,13.146600,13.459000,12.941470,14107521
2016-06-23,13.548300,14.057000,13.405500,13.891900,13.357723,18853734
2016-06-24,11.602600,12.446000,11.388400,11.928400,11.469725,60169972
2016-06-27,11.941700,11.990800,10.772600,11.192000,10.761642,48334722
2016-06-28,11.624900,11.781100,11.223300,11.285800,10.851834,25948075
2016-06-29,11.446400,11.647200,11.120600,11.299100,10.864623,18813967
2016-06-30,11.156300,11.192000,10.754700,11.000200,10.577217,29089775
2016-07-01,11.129600,11.459800,10.893100,11.205400,10.774527,16666577
2016-07-04,11.156300,11.201000,10.817200,11.009100,10.585775,14251307
2016-07-05,10.888600,11.125100,10.817200,10.906400,10.487023,15490182
2016-07-06,10.768100,10.946600,10.089800,10.299500,9.903461,35344261
2016-07-07,10.370900,10.549400,10.134400,10.205800,9.813362,20228544
2016-07-08,10.156700,10.754700,10.009500,10.491400,10.087982,19265283
2016-07-11,10.665500,10.750200,10.259400,10.732400,10.319715,13567502
2016-07-12,10.777000,11.428600,10.710100,11.410700,10.971931,21556160
2016-07-13,11.433000,11.620400,11.165300,11.218800,10.787412,17048246
2016-07-14,11.428600,11.732000,11.375000,11.624900,11.177895,17874921
2016-07-15,11.602600,11.937300,11.531200,11.620400,11.173569,16350744
2016-07-18,11.723100,11.937300,11.482100,11.709700,11.259436,12192311
2016-07-19,11.691800,11.857000,11.196500,11.388400,10.950489,16574434
2016-07-20,11.437500,11.584700,11.192000,11.558000,11.113568,11640760
2016-07-21,11.584700,11.981900,11.531200,11.763200,11.310878,17458216
2016-07-22,11.718600,11.825700,11.638300,11.678500,11.229434,8052027
2016-07-25,11.718600,11.870300,11.629400,11.745400,11.293763,7613611
2016-07-26,11.607100,11.607100,11.196500,11.468700,11.027702,13097513
2016-07-27,11.513300,11.531200,10.866300,11.107300,10.680198,23797149
2016-07-28,10.977800,11.067100,10.598500,10.629800,10.221060,20764030
2016-07-29,10.576200,10.933200,10.531600,10.732400,10.319715,18892742
2016-08-01,11.111700,11.151900,10.460200,10.536000,10.130866,18149547
2016-08-02,10.451300,10.478000,9.996080,10.027300,9.641727,22188475
2016-08-03,10.098700,10.192400,9.871130,9.996080,9.611709,19487648
2016-08-04,10.246000,10.442300,10.107600,10.170100,9.779036,13517281
2016-08-05,10.210300,10.531600,10.174600,10.531600,10.126636,15011511
2016-08-08,10.629800,10.933200,10.620800,10.852900,10.435581,14287140
2016-08-09,10.808300,11.067100,10.723500,11.044800,10.620102,11852686
2016-08-10,10.964500,11.446400,10.933200,11.383900,10.946162,19129129
2016-08-11,11.428600,11.455300,11.165300,11.392900,10.954817,9478726
2016-08-12,11.366100,11.477600,11.250100,11.379500,10.941932,7150818
2016-08-15,11.406200,11.473200,11.330400,11.388400,10.950489,4829395
2016-08-16,11.303600,11.441900,11.209900,11.308100,10.873277,6705763
2016-08-17,11.308100,11.388400,10.919800,10.964500,10.542891,9962720
2016-08-18,11.071600,11.111700,10.870700,11.009100,10.585775,7070919
2016-08-19,11.040300,11.053700,10.567300,10.665500,10.255386,14003997
2016-08-22,10.638700,10.902000,10.562800,10.683300,10.272502,8631818
2016-08-23,10.754700,11.084900,10.683300,11.062600,10.637218,8787786
2016-08-24,11.000200,11.424100,10.893100,11.321500,10.886163,10394629
2016-08-25,11.254500,11.308100,11.076000,11.151900,10.723083,6934379
2016-08-26,11.156300,11.317000,10.991200,11.241100,10.808855,7373621
2016-08-29,11.169700,11.294700,11.049200,11.080500,10.654428,4642621
2016-08-30,11.156300,11.508900,11.138500,11.500000,11.057799,10009978
2016-08-31,11.495500,11.986400,11.437500,11.790000,11.336647,18500028
2016-09-01,11.897100,12.352300,11.624900,11.674000,11.225106,20866546
2016-09-02,11.740900,11.937300,11.450900,11.888200,11.431071,16987012
2016-09-05,12.008700,12.031000,11.736500,11.825700,11.370974,9041380
2016-09-06,11.727500,11.897100,11.513300,11.513300,11.070587,10008097
2016-09-07,11.468700,11.616000,11.201000,11.558000,11.113568,12942589
2016-09-08,11.553500,11.727500,11.348200,11.700800,11.250877,11911015
2016-09-09,11.700800,12.321100,11.575800,12.182700,11.714248,23559701
2016-09-12,12.004200,12.097900,11.651700,11.870300,11.413859,15313839
2016-09-13,11.955100,12.026500,11.633800,11.638300,11.190780,10795011
2016-09-14,11.638300,11.678500,11.424100,11.553500,11.109241,11269360
2016-09-15,11.526700,11.758800,11.486600,11.691800,11.242224,9392096
2016-09-16,10.888600,11.031400,10.652100,10.701200,10.289714,44555660
2016-09-19,10.683300,10.741300,10.384300,10.442300,10.040769,17352150
2016-09-20,10.370900,10.442300,10.040700,10.045200,9.658939,17550662
2016-09-21,10.161200,10.205800,9.933610,10.063000,9.676054,17085130
2016-09-22,10.089800,10.482500,10.089800,10.388800,9.989326,13855650
2016-09-23,10.339700,10.388800,10.085300,10.183500,9.791921,10645744
2016-09-26,10.054100,10.054100,9.407030,9.415950,9.053885,34611717
2016-09-27,9.549830,9.603380,9.085720,9.415950,9.053885,33053900
2016-09-28,9.710480,9.826500,9.509660,9.607840,9.238397,27288373
2016-09-29,9.866670,9.871130,9.621230,9.706020,9.332801,16401054
2016-09-30,8.969700,10.451300,8.834040,10.326300,9.929230,63794092
2016-10-04,10.339700,10.692200,10.223700,10.482500,10.079424,30608728
2016-10-05,10.576200,10.799300,10.415600,10.772600,10.358369,20989361
2016-10-06,10.888600,11.062600,10.643100,10.741300,10.328272,19093390
2016-10-07,10.803800,10.982300,10.674400,10.790400,10.375484,18392845
2016-10-10,10.719000,11.156300,10.384300,11.156300,10.727313,27214069
2016-10-11,11.129600,11.214400,10.951100,10.982300,10.560006,13529447
2016-10-12,10.977800,11.129600,10.808300,11.022500,10.598660,8642161
2016-10-13,10.937700,10.946600,10.562800,10.701200,10.289714,12856713
2016-10-14,10.719000,11.102800,10.638700,10.919800,10.499907,13892488
2016-10-17,10.861800,11.053700,10.821700,10.906400,10.487023,8874934
2016-10-18,10.982300,11.156300,10.964500,11.107300,10.680198,9781516
2016-10-19,11.201000,11.272400,11.080500,11.201000,10.770295,9548732
2016-10-20,11.267900,11.674000,11.218800,11.629400,11.182223,20289783
2016-10-21,11.763200,11.834600,11.593700,11.709700,11.259436,14011603
2016-10-24,11.772200,12.022100,11.749900,11.923900,11.465398,11920341
2016-10-25,11.955100,11.999800,11.531200,11.732000,11.280878,16244209
2016-10-26,11.620400,11.915000,11.616000,11.865900,11.409629,11794137
2016-10-27,12.218400,12.263100,11.763200,11.937300,11.478283,16723361
2016-10-28,11.861400,11.932800,11.781100,11.892700,11.435398,8937368
2016-10-31,11.892700,12.004200,11.656100,11.740900,11.289435,8745363
2016-11-01,11.754300,11.816800,11.245600,11.290200,10.856066,11470704
2016-11-02,11.201000,11.227700,10.884100,10.973400,10.551448,12182928
2016-11-03,10.902000,11.205400,10.848400,10.960000,10.538564,11456659
2016-11-04,10.960000,10.960000,10.710100,10.915400,10.495677,9372236
2016-11-07,11.067100,11.482100,11.044800,11.482100,11.040586,11305051
2016-11-08,11.468700,11.549000,11.232200,11.508900,11.066356,9455755
2016-11-09,10.977800,11.923900,10.906400,11.923900,11.465398,23826245
2016-11-10,12.031000,12.941400,11.977400,12.588800,12.104732,37583506
2016-11-11,12.852100,13.195700,12.767300,13.164500,12.658294,26921629
2016-11-14,13.387600,13.807100,13.258200,13.659800,13.134549,25689940
2016-11-15,13.789200,13.789200,13.222500,13.655400,13.130318,15627908
2016-11-16,13.664300,13.775900,13.351900,13.445600,12.928585,11882963
2016-11-17,13.298400,13.490200,13.044000,13.405500,12.890027,12394204
2016-11-18,13.530400,13.744600,13.298400,13.351900,12.838488,15597782
2016-11-21,13.476900,13.494700,13.280500,13.396500,12.881372,7187017
2016-11-22,13.548300,13.548300,13.244800,13.307300,12.795604,8882391
2016-11-23,13.343000,13.365300,13.084200,13.298400,12.787045,7581633
2016-11-24,13.267100,13.396500,13.209100,13.253700,12.744065,4719723
2016-11-25,13.289400,13.289400,13.003800,13.253700,12.744065,6605812
2016-11-28,13.164500,13.164500,12.816400,12.923500,12.426562,10445754
2016-11-29,12.736100,13.155600,12.682500,13.084200,12.581082,14759396
2016-11-30,13.030600,13.365300,12.870000,13.262700,12.752719,11268224
2016-12-01,13.191300,13.610700,13.155600,13.503600,12.984355,10378913
2016-12-02,13.459000,13.517000,13.052900,13.240300,12.731180,12599188
2016-12-05,12.972600,13.704400,12.870000,13.637500,13.113106,18936852
2016-12-06,13.829400,14.726400,13.642000,14.717400,14.151482,24118307
2016-12-07,15.163700,15.636700,14.998600,15.511800,14.915335,27823179
2016-12-08,15.592100,16.301600,15.333300,15.953600,15.340147,31242075
2016-12-09,16.042801,16.060699,15.355600,15.476100,14.881008,17971794
2016-12-12,15.364500,15.632300,15.052100,15.395800,14.803796,13437678
2016-12-13,15.369000,15.975900,15.199400,15.592100,14.992547,16602824
2016-12-14,15.618900,15.868800,15.391300,15.391300,14.799469,10921064
2016-12-15,15.699200,16.257000,15.636700,16.216900,15.593322,25403669
2016-12-16,16.261499,16.529200,16.158800,16.355200,15.726305,26500888
2016-12-19,16.069599,16.083000,15.578700,15.623300,15.022548,16062704
2016-12-20,15.708100,16.176701,15.645700,16.132099,15.511783,10637026
2016-12-21,16.274900,16.444401,15.913400,16.060699,15.443128,12880281
2016-12-22,15.980300,16.145500,15.784000,15.842000,15.232839,5606942
2016-12-23,16.502501,16.631901,15.891100,15.895600,15.284378,16826351
2016-12-27,15.980300,16.051701,15.516200,15.654600,15.052646,7021431
2016-12-28,15.663500,15.708100,15.315400,15.636700,15.035433,8481796
2016-12-29,15.377900,15.534100,15.190500,15.270800,14.683602,6961426
2016-12-30,15.270800,15.409100,15.016400,15.395800,14.803796,6363894
2017-01-02,15.351100,15.828600,15.302000,15.659000,15.056876,5657913
2017-01-03,15.685800,15.962500,15.266300,15.810800,15.202838,15509039
2017-01-04,15.931300,16.319500,15.926800,16.297199,15.670533,14429132
2017-01-05,16.422100,16.743401,16.016001,16.167801,15.546111,15983433
2017-01-06,16.176701,16.350700,16.038401,16.350700,15.721979,11183917
2017-01-09,16.234699,16.364100,15.931300,16.154400,15.533226,9424443
2017-01-10,15.975900,16.020500,15.654600,15.761700,15.155626,12886961
2017-01-11,15.788500,16.185600,15.770600,16.127600,15.507457,10375661
2017-01-12,16.091900,16.109800,15.543000,15.569800,14.971105,9782350
2017-01-13,15.752800,16.306101,15.743800,16.194500,15.571784,13769051
2017-01-16,15.975900,16.033899,15.703700,15.703700,15.099856,8743192
2017-01-17,15.708100,15.967000,15.449300,15.596600,14.996874,12488082
2017-01-18,15.761700,15.770600,15.386800,15.672400,15.069760,13126822
2017-01-19,15.734900,15.998200,15.650100,15.801800,15.194183,12802422
2017-01-20,15.734900,16.136499,15.676900,16.118700,15.498899,16029365
2017-01-23,15.931300,16.212400,15.775100,15.940200,15.327263,12018102
2017-01-24,15.967000,16.372999,15.967000,16.372999,15.743420,11028562
2017-01-25,16.515800,17.399401,16.515800,17.314600,16.648811,22154704
2017-01-26,17.493099,17.823400,17.203100,17.350300,16.683142,15412097
2017-01-27,17.403900,17.403900,17.038000,17.118299,16.460060,10337478
2017-01-30,16.957600,17.002300,16.564899,16.609600,15.970922,9603479
2017-01-31,16.921900,17.082600,16.404301,16.413200,15.782074,14032979
2017-02-01,16.609600,17.118299,16.493500,17.118299,16.460060,14965497
2017-02-02,16.645300,16.734501,15.904500,16.225800,15.601880,28631586
2017-02-03,16.297199,16.814800,16.194500,16.814800,16.168232,16501396
2017-02-06,16.779100,16.859501,16.493500,16.493500,15.859285,13810355
2017-02-07,16.431101,16.605101,16.270399,16.341801,15.713420,10955734
2017-02-08,16.422100,16.524799,15.726000,16.007099,15.391589,16256155
2017-02-09,16.114201,16.198999,15.837500,16.065100,15.447359,10696468
2017-02-10,16.261499,16.279301,15.784000,15.886600,15.275723,9377818
2017-02-13,15.940200,16.230200,15.850900,16.181200,15.558995,8299897
2017-02-14,16.154400,16.440001,16.096399,16.440001,15.807843,9651025
2017-02-15,16.493500,17.131701,16.475700,16.855000,16.206886,16075386
2017-02-16,16.868401,16.868401,16.489100,16.524799,15.889382,7993134
2017-02-17,16.551500,16.614000,15.967000,16.243601,15.618997,16373153
2017-02-20,16.466801,16.529200,16.323999,16.506901,15.872173,6259868
2017-02-21,16.493500,16.676500,16.207899,16.587200,15.949383,8810514
2017-02-22,16.591700,16.810400,16.395399,16.618500,15.979480,8155333
2017-02-23,16.618500,16.846100,16.462299,16.547100,15.910826,8846954
2017-02-24,16.511400,16.636299,16.007099,16.190100,15.567552,11513942
2017-02-27,16.154400,16.466801,16.154400,16.431101,15.799288,7596475
2017-02-28,16.506901,16.734501,16.453400,16.600599,15.962268,9987452
2017-03-01,16.868401,17.470800,16.734501,17.448500,16.777565,22858641
2017-03-02,17.493099,17.649300,17.283400,17.305700,16.640257,11323873
2017-03-03,17.087099,17.667200,16.689899,17.082600,16.425735,22456295
2017-03-06,15.975900,16.288300,15.596600,15.734900,15.129857,41502435
2017-03-07,15.587600,15.659000,15.230600,15.453800,14.859567,18167110
2017-03-08,15.458200,15.975900,15.400200,15.739400,15.134184,16977468
2017-03-09,15.627800,16.038401,15.623300,15.958000,15.344378,14742254
2017-03-10,16.109800,16.493500,16.074100,16.297199,15.670533,19573754
